label,brand,name,price,rank,ingredients,combination,dry,normal,oily,sensitive
moisturizer,olehenriksen,goodnight glow retin-alt sleeping crème,2007.5,4.3,water | glycerin | vitis vinifera (grape) seed oil | c12-15 alkyl benzoate | dicaprylyl carbonate | butyrospermum parkii (shea) butter | cetearyl alcohol | lactic acid | glycolic acid | glyceryl stearate | potassium hydroxide | propanediol | polysorbate 60 | panthenol | dimethicone | cetyl alcohol | parfum/fragrance | sodium acrylate/sodium acryloyldimethyl taurate copolymer | hydroxyacetophenone | bakuchiol | leontopodium alpinum callus culture extract | isohexadecane | linoleic acid | peg-75 stearate | phenoxyethanol | cetearyl glucoside | polysorbate 80 | steareth-20 | ceteth-20 | linolenic acid | xanthan gum | citric acid | ethylhexylglycerin | enteromorpha compressa extract | sorbitan oleate | santalum album (sandalwood) extract | chamomilla recutita (matricaria) flower extract | saccharum officinarum (sugar cane) extract | citrus limon (lemon) fruit extract | glycyrrhiza glabra (licorice) root extract | leuconostoc/radish root ferment filtrate | sodium phytate | silybum marianum fruit extract | ocimum sanctum leaf extract | tocopherol | violet 2 (ci 60730) | red 4 (ci 14700) | limonene | linalool | citral,1,1,1,1,0
moisturizer,sunday riley,u.f.o. ultra-clarifying face oil,2920.0,4.2,silybum marianum (milk thistle) seed oil | nigella sativa (black cumin) seed oil | cucumis sativus (cucumber) seed oil | diisopropyl sebacate | punica granatum (pomegranate) seed oil | vaccinium macrocarpon (cranberry) seed oil | dimethyl isosorbide | linum usitatissimum (flax) seed oil | caprylic/capric triglycerides | ethyl linoleate | hexylresorcinol | glycyrrhiza glabra (licorice) root extract | salicylic acid | prunus armeniaca (apricot) kernel oil | chamomilla recutita flower oil | citrus aurantium amara (neroli) flower oil | melaleuca alternifolia (tea tree) leaf oil | helianthus annuus seed oil | rosmarinus officinalis (rosemary) leaf extract | citrus paradisii (grapefruit) peel oil | melia azadirachta (neem) leaf extract | melia azadirachta (neem) flower extract | coccinia indica fruit extract | amino esters-1 | amber leaf extract | solanum melongena (eggplant) fruit extract | aloe barbadensis flower extract | lawsonia inermis (henna) extract | ocimum sanctum leaf extract | ocimum basilicum (basil) leaf extract | curcuma longa (turmeric) root extract | corallina officinalis extract | simmondsia chinensis (jojoba) seed oil | pearl powder | moringa pterygosperma seed oil,1,1,1,1,1
moisturizer,glow recipe,watermelon glow sleeping mask,1642.5,4.1,water | sodium hyaluronate | glycerin | caulerpa lentillifera (seaweed) extract | simethicone | citrullus lanatus (watermelon) fruit | silica | propanediol | glycolic acid | lactic acid | cucurbita pepo (pumpkin) fruit extract | punica granatum (pomegranate) fruit extract | musa sapientum (banana) fruit extract | paeonia suffruticosa (peony) root extract | glycyrrhiza glabra (licorice) root extract | brassica oleracea capitata (cabbage) leaf extract | ipomoea batatas (sweet potato) root extract | betaine | beta glucan | hydroxyethylcellulose | xanthan gum | alcohol | fragrance,1,1,1,1,1
moisturizer,herbivore,pink cloud rosewater moisture crème,1752.0,4.6,water | aloe barbadensis (aloe vera) leaf juice | helianthus annuus (sunflower) seed oil | isoamyl laurate | rosa damascena (rose) flower water | glyceryl stearate citrate | cetearyl alcohol | glyceryl caprylate | populus tremuloides (aspen) bark extract | aleurites moluccana (kukui) nut oil | propanediol | myrothamnus flabellifolia extract | ascorbic acid | citric acid | glycerin | cocos nucifera (coconut) extract | butyrospermum parkii (shea) nut butter | oryza sativa (rice) seed extract | camellia sinensis (white tea) leaf extract | sodium hyaluronate | melia azadirachta flower extract | corallina officinalis extract | coccinia indica fruit extract | melia azadirachta leaf extract | solanum melongena (eggplant) fruit extract | aloe barbadensis flower extract | ocimum sanctum leaf extract | curcuma longa (turmeric) root extract | rosmarinus officinalis (rosemary) leaf extract | sclerotium gum | rosa damascena (rose) flower oil | xanthan gum | sodium phytate | alcohol | sodium anisate,1,1,1,1,1
moisturizer,sunday riley,tidal brightening enzyme water cream,2372.5,4.2,water | hydrolyzed jojoba esters | glycerin | caprylic/capric triglyceride | propanediol | sodium hyaluronate crosspolymer | pentylene glycol | tamarindus indica(tamarind) seed gum | ethyl macadamiate | sodium acrylates copolymer (and) lecithin | isododecane | adipic acid/neopentyl glycol crosspolymer | lauryl dimethicone | hydrogenated polyisobutene | strelitzia nicolai (bird of paradise flower) seed aril extract | alpha-arbutin | aesculus hippocastanum (horse chestnut) seed extract | hydrolyzed hyaluronic acid | allantoin | papain (and) carbomer 1 (and) 2-hexanediol (and) caprylyl glycol (and) algin | cucumis sativus (cucumber) extract | melia azadirachta (neem) leaf extract (and) melia azadirachta flower (neem) extract (and) mimosa terniflora extract (and) amber extract (and) coccinia indica fruit extract (and) solanum melongena (eggplant) fruit extract | aloe barbadensis flower extract (and) lawsonia inermis extract (and) ocimum sanctum leaf (holy basil) extract | pearl powder | synthetic fluorphlogopite | titanium dioxide | phenoxyethanol | chlorphenesin,1,1,1,0,1
moisturizer,caudalie,beauty elixir,657.0,4.3,water | alcohol | citrus aurantium amara (bitter orange) flower water | parfum (fragrance) | rosmarinus officinalis (rosemary) leaf oil | potassium alum | glycerin | mentha piperita (peppermint) oil | styrax tonkinensis resin extract | commiphora myrrha resin extract | melissa officinalis (balm mint) leaf oil | rosa damascena flower oil | vitis vinifera (grape) fruit extract | tocopherol | citral | limonene | linalool | citronellol | geraniol | farnesol | benzyl benzoate | eugenol. plant origin,1,0,1,1,1
moisturizer,caudalie,grape water,365.0,4.5,vitis vinifera (grape) fruit water | vitis vinifera (grape) juice | nitrogen. plant origin,1,1,1,1,1
moisturizer,youth to the people,adaptogen deep moisture cream,2117.0,4.8,purified water | helianthus annuus (sunflower) oil | octyl palmitate | glyceryl stearate | propanediol | stearic acid | rhodiola rosea | ocimum tenuiflorum (holy basil) | withania somnifera (ashwagandha) | ganoderma lucidum (reishi mushroom) | aloe barbadensis leaf juice | glyceryl mono laurate | squalane (olive) | phenoxyethanol | simmondsia chineses (jojoba) seed oil | pentapeptide-59 | hydrogenated lecithin | butyrospermum parkii (shea) butter | phenethyl alcohol | ethylhexylglycerin | maltodextrin | carbomer | mixed tocopherols | allantoin | panthenol | prunus amygdalus dulcis (sweet almond) oil | borago officinalis (borage) oil | caramel color | xanthan gum,1,1,1,1,1
moisturizer,la mer,the renewal oil,8942.5,4.2,limnanthes alba (meadowfoam) seed oil | dimethicone | caprylic/capric triglyceride | water | trisiloxane | prunus amygdalus dulcis (sweet almond) oil | simmondsia chinensis (jojoba) seed oil | polydecene | hydrogenated polydecene | butylene glycol | propanediol | glycerin | algae (seaweed) extract | brassica campestris (rapeseed) seed oil | helianthus annuus (sunflower) seed oil | sesamum indicum (sesame) seed oil | eucalyptus globulus (eucalyptus) leaf oil | camelina sativa seed oil | oxycoccus palustris (cranberry) seed oil | olea europaea (olive) fruit oil | hippophae rhamnoides oil | medicago sativa (alfalfa) seed powder | helianthus annuus (sunflower) seedcake | prunus amygdalus dulcis (sweet almond) seed meal | sodium gluconate | copper gluconate | calcium gluconate | magnesium gluconate | zinc gluconate | tocopheryl succinate | niacin | sesamum indicum (sesame) seed powder | laminaria ochroleuca extract | laminaria saccharina extract | hydrolyzed algin | sea salt/maris sal/sel marin | chlorella vulgaris extract | salicornia herbacea extract | sigesbeckia orientalis (st. paul's wort) extract | laminaria digitata extract | rosmarinus officinalis (rosemary) leaf extract | magnolia officinalis bark extract | yeast extract/faex/extrait de levure | crithmum maritimum extract | commiphora mukul resin extract | citrus aurantifolia (lime) peel extract | molasses extract/saccharum officinarum/extrait de melasse | sucrose | acetyl hexapeptide-8 | acetyl glucosamine | caffeine | tocopheryl acetate | phenyl trimethicone | sodium chloride | tetrahexyldecyl ascorbate | alcohol denat | fragrance | hexyl cinnamal | linalool | amyl cinnamal | geraniol | limonene | citral | benzyl benzoate | coumarin | citronellol | bht | phenoxyethanol | yellow 5 (ci 19140) | yellow 6 (ci 15985),1,1,1,1,1
moisturizer,biossance,squalane + vitamin c rose oil,2628.0,4.4,squalane | pistacia lentiscus (mastic) gum | rosa damascena flower extract | tetrahexyldecyl ascorbate | caprylic/capric triglycerides,1,1,1,1,1
moisturizer,tarte,bb tinted treatment 12-hour primer broad spectrum spf 30 sunscreen,1350.5,4.3,cyclopentasiloxane | isododecane | mica | polysilicone-11 | polymethylsilsesquioxane | hexyl laurate | peg-10 dimethicone | polyglyceryl-4 isostearate | stearic acid | cetyl peg/ppg-10/1 dimethicone | alumina | triethoxycaprylylsilane | dipalmitoyl hydroxyproline | diamond powder | iron oxides,1,1,1,1,0
moisturizer,origins,ginzing energy-boosting gel moisturizer,1058.5,4.4,water | methyl trimethicone | butylene glycol | glycerin | jojoba esters | panthenol | dicaprylyl carbonate | citrus limon (lemon) peel oil | citrus grandis (grapefruit) peel oil | mentha viridis (spearmint) leaf oil | limonene | aloe barbadensis leaf extract | butyrospermum parkii (shea butter) | simmondsia chinensis (jojoba) butter | castanea sativa (chestnut) seed extract | rubus idaeus (raspberry) leaf wax | dimethicone | coleus barbatus extract | hordeum vulgare (barley) extract\extrait d'orge | trehalose | triticum vulgare (wheat) germ extract | panax ginseng (ginseng) root extract | ammonium acryloyldimethyltaurate/vp copolymer | salicylic acid | foeniculum vulgare (fennel) seed extract | rosmarinus officinalis (rosemary) leaf extract | phospholipids | tocopheryl acetate | sodium pca | arginine | caffeine | cholesterol | linoleic acid | biotin | folic acid | tetrahexyldecyl ascorbate | polysilicone-11 | carbomer | pantethine | squalane | sodium hyaluronate | hexylene glycol | lecithin | calcium carbonate | caprylyl glycol | ethylhexylglycerin | tromethamine | phenoxyethanol. essential oil,1,1,1,1,1
moisturizer,son  park,beauty water,1095.0,4.6,water | rosa damascena flower water | hamamelis virginiana (witch hazel) water | butylene glycol | propanediol | peg-7 caprylic/capric glycerides | pentylene glycol | citrus aurantium dulcis (orange) fruit extract | xylitol | citrus aurantium bergamia (bergamot) fruit oil | olea europaea (olive) fruit oil | citrus aurantium dulcis (orange) oil | citrus grandis (grapefruit) peel oil | lavandula angustifolia (lavender) oil | cedrus atlantica bark oil | pelargonium graveolens flower oil | carica papaya (papaya) fruit water | jasminum officinale (jasmine) oil | illicium verum (anise) fruit/seed oil | artemisia absinthium extract | rose flower oil | ferula galbaniflua (galbanum) resin oil | thuja occidentalis leaf extract | eucalyptus globulus leaf extract | lavandula angustifolia (lavender) flower/leaf/stem extract | melaleuca alternifolia (tea tree) leaf extract | melissa officinalis leaf (green tea) extract | mentha piperita(peppermint) leaf extract | mentha rotundifolia leaf extract | mentha spicata flower/leaf/stem extract | origanum majorana leaf extract | origanum vulgare leaf extract | pelargonium graveolens extract | rosmarinus officinalis (rosemary) leaf extract | thymus vulgaris (thyme) leaf extract | glycerin | decyl glucoside | 1 | 2-hexanediol | peg-40 hydrogenated castor oil | ppg-26-buteth-26 | sodium chloride | ethylhexylglycerin | sodium citrate | citric acid | octanediol | copaifera officinalis (balsam copaiba) resin | protease | alcohol denat | alcohol | phenoxyethanol,1,1,1,1,1
moisturizer,tatcha,the silk cream,4380.0,4.3,water | saccharomyces/camellia sinensis leaf/cladosiphon okamuranus/rice ferment filtrate | glycerin | propanediol | cyclopentasiloxane | squalane | isononyl isononanoate | inositol | sericin | hydrolyzed silk | hydrolyzed conchiolin protein | rubus ellipticus root extract | oryza sativa (rice) germ oil | panax ginseng root extract | royal jelly extract | thymus serpyllum extract | caprylic/capric triglyceride | sorbitan stearate | behenyl alcohol | stearic acid | hydrogenated lecithin | polyglyceryl-2 triisostearate | batyl alcohol | ethylhexylglycerin | arginine | bis-behenyl/isostearyl/phytosteryl dimer dilinoleyl dimer dilinoleate | carbomer | xanthan gum | biosaccharide gum-1 | sodium hyaluronate | parfum/fragrance | butylene glycol | alcohol | phenoxyethanol. hadasei-3,1,1,1,0,1
moisturizer,olehenriksen,c-rush brightening gel crème,1606.0,4.6,water | glycerin | dicaprylyl carbonate | propanediol | caprylic/capric triglyceride | 3-o-ethyl ascorbic acid | glycereth-26 | ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer | hydrolyzed jojoba esters | cetearyl alcohol | polyacrylate crosspolymer-6 | hydroxyacetophenone | panthenol | polyglyceryl-3 methylglucose distearate | tetrahexyldecyl ascorbate | linoleic acid | citric acid | phenoxyethanol | fragrance | pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate | xanthan gum | cetearyl glucoside | linolenic acid | citrus aurantium dulcis (orange) fruit extract | citrus limon (lemon) fruit extract | hippophae rhamnoides extract | lycium barbarum fruit extract | rosa canina fruit extract | ethylhexylglycerin | leuconostoc/radish root ferment filtrate | sodium citrate | camellia japonica flower extract | aroma/flavor | sodium hyaluronate | sodium polyacrylate | sodium phytate | hyaluronic acid | vegetable collagen | ascorbic acid | tocopherol | yellow 6 (ci 15985) | yellow 5 (ci 19140) | citral | limonene | linalool | benzyl alcohol,1,1,1,1,1
moisturizer,amorepacific,color control cushion compact broad spectrum spf 50+,2190.0,4.0,phyllostachis bambusoides juice | cyclopentasiloxane | cyclohexasiloxane | peg-10 dimethicone | phenyl trimethicone | butylene glycol | butylene glycol dicaprylate/dicaprate | alcohol | arbutin | lauryl peg-9 polydimethylsiloxyethyl dimethicone | acrylates/ethylhexyl acrylate/dimethicone methacrylate copolymer | polyhydroxystearic acid | sodium chloride | polymethyl methacrylate | aluminium hydroxide | stearic acid | disteardimonium hectorite | triethoxycaprylylsilane | ethylhexyl palmitate | lecithin | isostearic acid | isopropyl palmitate | phenoxyethanol | polyglyceryl-3 polyricinoleate | acrylates/stearyl acrylate/dimethicone methacrylate copolymer | dimethicone | disodium edta | trimethylsiloxysilicate | ethylhexyglycerin | dimethicone/vinyl dimethicone crosspolymer | water | silica | camellia japonica seed oil | camillia sinensis leaf extract | caprylyl glycol | 1 | 2-hexanediol | fragrance | titanium dioxide | iron oxides (ci 77492 | ci 77491 | ci77499),1,1,1,1,1
